dataset,task,setting,analysis_scope,conversation_id_hash,source_family,model_or_source_family,learning_intent,is_intentional,task_domain,language_flag,is_english,total_turns,user_turns,assistant_turns,depth_after_first_answer,has_scaffolded_support,scaffolded_turn_count,scaffolded_turn_ratio,has_support_intent_I1,has_support_intent_I2,has_support_intent_I3,has_M1_feedback,has_M2_hinting,has_M3_instructing,has_M4_explaining,has_M5_modelling,has_M6_questioning,emotional_user_turn_ratio,cognitive_overall_user_turn_ratio,passive_user_turn_ratio,active_user_turn_ratio,constructive_user_turn_ratio,constructive_user_turn_count,has_constructive_user_turn,constructive_before_first_scaffold_ratio,constructive_after_first_scaffold_ratio,delta_constructive_after_first_scaffold,has_error_marker,persistence_after_failure,constructive_after_error_ratio,high_persistence
ShareChat,writing,ShareChat writing,main_six_setting,ab27f492aa33f68506160542a4b1bc25a2675ecd01eba4484ec5c2fc4b3046c3,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,29a8b6a2a67010a74f5285490b6a79b442878ae71b602a8361e6f4afc0f84d7c,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,39da0a7c391bcebdbd74b34b0e7435723c41be658f89f7c2414647142aa55460,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,14,7,7,12,1,3,0.42857142857142855,0,1,0,1,0,0,0,0,0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0,0.0,0.0,0.0,1,4,0.0,1
ShareChat,writing,ShareChat writing,main_six_setting,8b970f0dd44e72f1cda7e2f21353a05243b83990412c4a32985bb1071769db2c,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,16,8,8,14,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,1b1c242928f06c2b4089ec89c9732fd2d7fa5b191d325ba3d08af90290ea2aad,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,2b2895775da3772bc7a75aecbf74357e7247988f677e3422b96611766e4b0173,sharechat,grok,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,23ed9e9e6aec69a07fdd93e516830d23fb948b74412cafc1496f16c397f4f9cb,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,8,4,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.75,0.25,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,a22369250cb24205078b1ba1d18cf68d60d6e4bc195aa7205cfbcb792db61b3c,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,bb88ad77421f3ea10b5177e34422c526dddd78568b50bff46f8515480a517518,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,1,1,0.3333333333333333,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,5cfe4c22853dc7243cc94b4fc00a9f1ede053fb84ea1913233eb8830a3c8bf43,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,8,4,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,b0d3bfb85ac87affc60ed9f805bf636589592728967d6cfbd806357654440012,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,8,4,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,7bfe64c19dda18b8e1b0eb66781fefb288bfdf7445058f82cc457a69edca56be,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,6,3,3,4,1,1,0.3333333333333333,0,1,0,0,0,0,1,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,5e614e4549ead4f6846bfd29db5502d41c047f7ed8c38597e82e318a8bca5d00,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,8,4,4,6,1,1,0.25,0,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,5524e3f92bea8399deec1a3c29fba8e1d463c1e3a38a3a7bd94841c78bb0a1eb,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,e6772c4d995afb8c8f0913bf401c7c2d6fb8f5c4ef29bad0f1d7823ef48e5618,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,446d7995e2c3af9b1f8d8fbcdf0a629c157a54af71f96f2d1936e84dca207b3f,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,1,0,0,1,0,0,0.0,0.5,0.0,0.0,0.5,1,1,1.0,0.0,-1.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,4bcf1bc7239c997120bf8463f25d89a5866d3c76a2fa471c27cab0b1f3423f21,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,0,0,1,0,1,0,0.0,0.5,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,1c702dfbcbc3c29b4db6b752224d9f88aead992085770989786d9b74e4100f59,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,80,40,40,78,1,35,0.875,1,1,0,1,1,1,1,0,1,0.0,0.65,0.025,0.125,0.5,20,1,0.0,0.5128205128205128,0.5128205128205128,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,ba5024768698d9fbfca174597eb5803ec6be88cd255a1889b329e332fa826926,sharechat,perplexity,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,1,2,1.0,0,1,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,405907d92a463bbee32f85380f9f212090bc85136cd0c0007ce9e324e82a52ce,sharechat,grok,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,0,0,1,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,0.0,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,2c69221898fe79d4ce6c7b6e215ef3471f2fd3a36bb95e373ef561db911ab0b6,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,1,1,0.3333333333333333,1,0,0,0,0,0,0,0,1,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,b3d7e6f923ec320713b55ea58ec03e7af30742d00162ffd2450e6c33a55b03eb,sharechat,grok,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,9992b7620cfbef4666da1c780c42ccb5d6ef8e79f37cbcbaf2dd27a339917c40,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,48,24,24,46,1,4,0.16666666666666666,1,0,0,1,1,0,0,0,1,0.0,0.4166666666666667,0.125,0.16666666666666666,0.125,3,1,0.0,0.13043478260869565,0.13043478260869565,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,c627689b4c47f9c67124e5f561fabb540fab3e75380283807178ab064085dcd5,sharechat,gemini,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.25,0.0,0.25,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,b16747e5d6a192cc1a93342a6dca4853ebc5662f7778fa3ce71fbcd141dcf5b4,sharechat,perplexity,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,0,0,1,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,77dfebc86ed045ba538cae44d1eb9d9156e474000297707d982ac5d38ae57133,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,a9092f86999a86de897522a872d26a283b4e4f9d36d346140b15f5a6d32c47b0,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,9a50c7c00456cc1c89c649362ff43e482c4963d858615e65d3e6b73d7376f56e,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,53ba8b784796111a638f4c1654734c72ad3e29d3d86a588f696bdae24a704118,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,1,2,0.6666666666666666,0,1,0,1,1,1,1,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,0.0,0.0,0.0,1,2,0.0,1
ShareChat,writing,ShareChat writing,main_six_setting,9d25b403f8ad9a233c962cd2e11b1ccd46fa6bf280436697140e8d0a50a7a3bb,sharechat,grok,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,61d0b8035d043c461b08358bc03798dbbd4f45ad934444b889cbedd48866f2e8,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,9,5,4,7,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.6,0.6,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,0fab645fab362d552d3bf286a96f886157e1c261c235c5b459ce967765203c77,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,4eb88f04c48ff9036d9bc2bcadd6bfed94f513391fe4fdceeaca546f3a5c7519,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,bd0dc66c4caaccec6f10a8e616badda23b2b7f9fe27e47e4e6370490979dedfb,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,16,8,8,14,1,2,0.25,0,1,0,0,0,0,1,0,0,0.0,0.25,0.0,0.25,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,ea5c18de0ff8b0c86aea7202cc5c05bb6dce2ed52fdac19d242725e0be705fb7,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,23b73a4f560a9057e4d4f64d027e8923158bb0b5d972da040aa454fc72fd6f8b,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,1,2,1.0,0,1,0,0,0,0,1,1,0,0.0,0.5,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,6d8053183283de940d558edabb1e4258bacb0afdf7683e71fcfcca9187a529ee,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,f1b958d2fa3a206ee90130ca649025afb6158304c43f81dcf0f7131cb884af8a,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,22,11,11,20,1,4,0.36363636363636365,1,1,0,1,1,0,1,1,1,0.0,0.6363636363636364,0.09090909090909091,0.5454545454545454,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,b341fba7607c1ff06e22ae6c5131defe165a3b38f2c38ab984d12af50850055b,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,1,0,0,1,1,0,0.0,0.5,0.0,0.0,0.5,1,1,0.5,,,1,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,ee5c2c6884745e5ea99875710cfc95c36a54ef7c79101ec7939327274dcf7371,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,c8584de3ab9326903fcdd0d6ee9f4787f2e987871d9b86a47264089766f9de5b,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.5,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,bf7a87f020cfadf827c040c99d4c9c8e094e5666b0ffc087ceafd5b76bbcc9d6,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,8,4,4,6,1,4,1.0,0,1,0,1,1,1,1,1,0,0.0,0.25,0.0,0.0,0.25,1,1,1.0,0.0,-1.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,2fdd87b8b7053e61c7c1722d4d459ffc7f07249ffce3b852372471b04de37f2d,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,6a5ac450ac2ac0e163d4f2551e0642a12a18f48480943f5b0289617bbc630598,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,1,1,0,1,0,0,0.0,0.5,0.0,0.0,0.5,1,1,1.0,0.0,-1.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,10f7b25b6beaedd6b12db2f6df3a55724dbf3f9bdadd84bef0ed1b1155fd8596,sharechat,grok,INTENTIONAL,1,writing-oriented,1,1,13,8,5,11,1,1,0.2,0,1,0,0,0,0,1,0,0,0.0,0.5,0.0,0.5,0.0,0,0,0.0,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,b57b676b3681156506b4f87ef75f6143b43c56d642da429880542d6fcb88a6ac,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,14,7,7,12,1,2,0.2857142857142857,1,0,0,0,0,0,0,0,1,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,1,1,0.0,0.16666666666666666,0.16666666666666666,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,4dc0cf44496f8ea2532f97f9235165ca3e6e2a5788315ce7f15243dada0411ec,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,18,9,9,16,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,e2a8deef07208a53b9c35be0eda824574d8ce9941e4824682658ced54eac50ea,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,fad8bf0b4af9d12b1159c771bc3ef9db978c8d767de611916bb884c15ff7444a,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,0,1,0,1,1,1,0.0,1.0,0.0,1.0,0.0,0,0,0.0,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,9314f67cb60f7caf0483d5db8fce8d81c9c9b8270ab46062fbdea2ff9ae135b2,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,f157c7e58360d7f5fb8e4e9a23776749e87cb1c67a8ab6c1a8425f260787802b,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,6,3,3,4,1,1,0.3333333333333333,0,1,0,0,1,1,1,0,1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0,0,0.0,0.0,0.0,1,2,0.0,1
ShareChat,writing,ShareChat writing,main_six_setting,7327c8f6ffb59e72caae2c2fb46e03bd0eb84f6adc86ffb5a5d98a42b2eedb30,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,66,33,33,64,1,4,0.12121212121212122,1,1,0,0,0,0,1,0,1,0.0,0.6060606060606061,0.0,0.45454545454545453,0.15151515151515152,5,1,0.0,0.16666666666666666,0.16666666666666666,1,11,0.36363636363636365,1
ShareChat,writing,ShareChat writing,main_six_setting,f5cdd8668fa16d95ad5cf74b7b0eb8e3e41ecb2dd286b94cdd50f3ad38fad923,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,1,1,0.3333333333333333,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,8387926431c7ee0dac5db45d019a7c13e5d7c73903b85ee1fd172961473d8a45,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,38,19,19,36,1,12,0.631578947368421,1,1,1,1,1,0,1,1,1,0.0,0.5789473684210527,0.05263157894736842,0.10526315789473684,0.42105263157894735,8,1,0.5,0.4117647058823529,-0.08823529411764708,1,2,0.0,1
ShareChat,writing,ShareChat writing,main_six_setting,69057de965f454e82817287394d51cfd56951f1562080ff1721736a71e7d94ec,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,2,1.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,00a8f0f020258e82c2e2a3194228f5e56eb3266e437055a02d41587ab176b770,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,594683788aa348d9e9a0a89918cf8a0afd48c7d73240d5f0cff2c77ac7735998,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,10,5,5,8,1,3,0.6,1,0,0,0,1,0,0,0,1,0.0,0.4,0.2,0.2,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,aaabee55484d09a75413abc23ba69fd71bef5bc88b0cac81c7a2fc92e3fd01ea,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,10,5,5,8,1,3,0.6,0,1,0,1,0,0,1,0,0,0.0,0.4,0.2,0.2,0.0,0,0,0.0,0.0,0.0,1,1,0.0,1
ShareChat,writing,ShareChat writing,main_six_setting,fce323a74d9c884dd74cf240b5648395917b157bb6d429f2ab9ed05cf067f65b,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,6d9198b2b4c3b6d1f61d281ac9827e893ce13cff0703aee3c3d58a47f08a3ab9,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,5af549eb58a3e3aee41b14a028e02c976236db3f34fddfcae375b9a4963b3f5f,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,10,5,5,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.2,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,f85407fe0cfbf9d4f8394c5eb11605a6767c04367408f381241e34f050b34ef5,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,1,1,0.0,1
ShareChat,writing,ShareChat writing,main_six_setting,3b4a048427ad91471daf414b0138524d8bc7ef663e02275e77d6bdeae53b4dfe,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,1,3,0.75,1,1,0,0,1,1,1,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,80fe70bc76d7e7e43f6f62e3ead8689669e8788d17fbaea346dc0881ab7a6b4a,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,0099ea09405a6f0e018311549b944dd32e2090919843e5c7b858bc75ef4c2ad0,sharechat,grok,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,1,3,1.0,1,1,0,0,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,43c9afc47a4da26a7f837c09614c578d970b8cdaf9b2f8dfce3d541d2fdcbd66,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,1,0,0,0,0,0,0,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,92134b9dd5add834d8363d7c381274f3f38755a963a1f9313e3efd2bf86c1aa1,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,2cefe3bec35ef9f2b2b08aeafba4b5c6e2fa4231aa1dd1f76e22e2ab137b73dd,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,16,8,8,14,1,1,0.125,1,0,0,0,0,0,0,0,1,0.0,0.5,0.0,0.375,0.125,1,1,0.0,0.14285714285714285,0.14285714285714285,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,a7de10a2d8b399442e6f9c0d592a024182476c5331010e7af2b9f11413c2ba07,sharechat,grok,UNINTENTIONAL,0,writing-oriented,1,1,5,3,2,3,1,1,0.5,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,39d050f4c8ea41f55da886da9ce66c92085916f74c124f9ccf544dbca2216485,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,67c69a1537375a1b57103021a24af944bd53dcb6f665b655833fdda0aee69022,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,14,7,7,12,1,1,0.14285714285714285,0,1,0,0,0,0,1,1,0,0.0,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,0a603216f6aec786a9a1f8a8ccf454510e7f6aceee1d175f2ac435a13bba3d14,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,59ab0fc550a42b3a0f897e527c998cc6fde49562667cc1ed9fecf2eac035043a,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,7,4,3,5,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.25,0.0,0.25,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,fb971288244f2ec9fcfedd934b285c6639b3a03754f00b3d365ecfd8bda233b1,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,2,1.0,0,1,0,0,0,1,0,0,0,0.0,0.5,0.0,0.0,0.5,1,1,0.0,1.0,1.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,ff622cb9a514fda28cc474a641ac0fee39ed43e71161816b8564cc3eb28cdbd8,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,b635d2f124b586b9b758b8b5bf8abff9c858dc87321077cf46809cc04c6fd91f,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,20,10,10,18,1,1,0.1,0,1,0,0,0,0,1,0,0,0.0,0.8,0.1,0.7,0.0,0,0,0.0,0.0,0.0,0,0,,0
